anatomy,assd_px,center,detected_lesions_any_overlap,dice,fn_pixels,fp_pixels,group,group_id,group_source,gt_area_pixels,gt_area_ratio,gt_lesions,gt_positive,hd95_px,image_name,iou,lesion_tp_one_to_one_iou10,lesion_tp_one_to_one_iou25,lesion_tp_one_to_one_iou50,matched_predicted_lesions_any_overlap,pixel_specificity,precision,pred_area_pixels,pred_area_ratio,predicted_lesions,predicted_positive,recall,skipped_low_confidence,status,tn_pixels,tp_pixels,tumor_type,tumor_type_name,view
femur,23.49500730294882,1,1,0.7085218702865762,284,1262,tumor,btxrd-heuristic-000082,consecutive_image_id_plus_stable_metadata_excluding_view,2163,0.021123046875,1,True,177.95448468331435,IMG000161.jpeg,0.5486131386861314,1,1,1,1,0.9874098386823229,0.5982171283030882,3141,0.030673828125,2,True,0.8687008784096163,False,ok,98975,1879,8,osteosarcoma,frontal
femur,13.853864272566266,1,1,0.6065327319939866,161,2718,tumor,btxrd-heuristic-000098,consecutive_image_id_plus_stable_metadata_excluding_view,2380,0.0232421875,1,True,66.0,IMG000200.jpeg,0.43526873283640644,1,1,0,1,0.9728254349130174,0.4494632367834717,4937,0.048212890625,1,True,0.9323529411764706,False,ok,97302,2219,8,osteosarcoma,frontal
femur,20.695473312131092,1,1,0.47882096069868996,10,4764,tumor,btxrd-heuristic-000098,consecutive_image_id_plus_stable_metadata_excluding_view,2203,0.021513671875,1,True,45.18462096931413,IMG000201.jpeg,0.31476962824745225,1,1,0,1,0.9524536662774334,0.3152220784821044,6957,0.067939453125,1,True,0.9954607353608715,False,ok,95433,2193,8,osteosarcoma,oblique
femur,4.601521578217393,1,1,0.8121810139503233,172,932,tumor,btxrd-heuristic-000099,consecutive_image_id_plus_stable_metadata_excluding_view,2559,0.024990234375,1,True,18.31054027187295,IMG000202.jpeg,0.6837582354626182,1,1,1,1,0.9906651576005849,0.7191925278698403,3319,0.032412109375,1,True,0.9327862446268074,False,ok,98909,2387,8,osteosarcoma,frontal
ankle-joint,118.09935253639686,1,0,0.0,3123,1796,tumor,btxrd-heuristic-000109,consecutive_image_id_plus_stable_metadata_excluding_view,3123,0.030498046875,1,True,167.70091043679133,IMG000222.jpeg,0.0,0,0,0,0,0.9819092035416058,0.0,1796,0.0175390625,3,True,0.0,False,ok,97481,0,6,synovial osteochondroma,lateral
tibia,119.01454022928117,1,0,0.0,57,3723,tumor,btxrd-heuristic-000120,consecutive_image_id_plus_stable_metadata_excluding_view,57,0.000556640625,2,True,169.91762710207556,IMG000244.jpeg,0.0,0,0,0,0,0.9636223288353869,0.0,3723,0.036357421875,2,True,0.0,False,ok,98620,0,1,osteochondroma,frontal
femur,6.321660035064576,1,1,0.7015635622025833,0,878,tumor,btxrd-heuristic-000121,consecutive_image_id_plus_stable_metadata_excluding_view,1032,0.010078125,1,True,18.384776310850235,IMG000245.jpeg,0.5403141361256545,1,1,1,1,0.9913384894641307,0.5403141361256545,1910,0.01865234375,1,True,1.0,False,ok,100490,1032,3,simple bone cyst,frontal
shoulder-joint,152.3957572474408,1,0,0.0,586,15138,tumor,btxrd-heuristic-000128,consecutive_image_id_plus_stable_metadata_excluding_view,586,0.00572265625,1,True,254.5147273665058,IMG000260.jpeg,0.0,0,0,0,0,0.851317107666922,0.0,15138,0.14783203125,1,True,0.0,False,ok,86676,0,1,osteochondroma,frontal
tibia,29.369137745270205,1,2,0.03839198775907637,41,6872,tumor,btxrd-heuristic-000137,consecutive_image_id_plus_stable_metadata_excluding_view,179,0.001748046875,2,True,55.16789400987786,IMG000275.jpeg,0.019571691958587434,0,0,0,2,0.9327731092436975,0.019686162624821684,7010,0.06845703125,2,True,0.770949720670391,False,ok,95349,138,1,osteochondroma,frontal
humerus,64.7710307382279,1,0,0.0,14,2978,tumor,btxrd-heuristic-000140,consecutive_image_id_plus_stable_metadata_excluding_view,14,0.00013671875,1,True,94.2516276422439,IMG000279.jpeg,0.0,0,0,0,0,0.9709139921473638,0.0,2978,0.02908203125,1,True,0.0,False,ok,99408,0,1,osteochondroma,frontal
tibia,14.718885285646143,1,0,0.0,161,400,tumor,btxrd-heuristic-000145,consecutive_image_id_plus_stable_metadata_excluding_view,161,0.001572265625,1,True,32.22575768470172,IMG000285.jpeg,0.0,0,0,0,0,0.9960875986658712,0.0,400,0.00390625,3,True,0.0,False,ok,101839,0,1,osteochondroma,frontal
humerus,171.37703287851934,1,0,0.0,54,101,tumor,btxrd-heuristic-000150,consecutive_image_id_plus_stable_metadata_excluding_view,54,0.00052734375,1,True,177.11123075484758,IMG000292.jpeg,0.0,0,0,0,0,0.9990131514665938,0.0,101,0.000986328125,1,True,0.0,False,ok,102245,0,1,osteochondroma,frontal
tibia,25.093347552073105,1,1,0.0726950354609929,208,838,tumor,btxrd-heuristic-000156,consecutive_image_id_plus_stable_metadata_excluding_view,249,0.002431640625,3,True,72.24568319726308,IMG000300.jpeg,0.03771849126034959,0,0,0,1,0.9917964581844524,0.04664391353811149,879,0.008583984375,2,True,0.1646586345381526,False,ok,101313,41,2,multiple osteochondromas,lateral
fibula,49.80512684546012,1,1,0.15038439902493905,0,4531,tumor,btxrd-heuristic-000160,consecutive_image_id_plus_stable_metadata_excluding_view,401,0.003916015625,1,True,161.01986352299548,IMG000306.jpeg,0.08130575831305759,0,0,0,1,0.9555779958627045,0.08130575831305759,4932,0.0481640625,3,True,1.0,False,ok,97468,401,1,osteochondroma,frontal
fibula,73.89316943416074,1,0,0.0,25,419,tumor,btxrd-heuristic-000167,consecutive_image_id_plus_stable_metadata_excluding_view,25,0.000244140625,1,True,85.20415621750729,IMG000320.jpeg,0.0,0,0,0,0,0.9959072039072039,0.0,419,0.004091796875,1,True,0.0,False,ok,101956,0,1,osteochondroma,frontal
femur,118.76867294383861,1,0,0.0,109,6838,tumor,btxrd-heuristic-000172,consecutive_image_id_plus_stable_metadata_excluding_view,109,0.001064453125,1,True,169.951463525788,IMG000327.jpeg,0.0,0,0,0,0,0.9331514991543733,0.0,6838,0.06677734375,1,True,0.0,False,ok,95453,0,1,osteochondroma,frontal
femur,0.5311939130809922,1,1,0.9341463414634147,9,45,tumor,btxrd-heuristic-000173,consecutive_image_id_plus_stable_metadata_excluding_view,392,0.003828125,1,True,2.0,IMG000328.jpeg,0.8764302059496567,1,1,1,1,0.9995588581287742,0.8948598130841121,428,0.0041796875,1,True,0.9770408163265306,False,ok,101963,383,1,osteochondroma,frontal
foot,94.0166993707763,1,0,0.0,36,3102,tumor,btxrd-heuristic-000180,consecutive_image_id_plus_stable_metadata_excluding_view,36,0.0003515625,1,True,123.98750211756597,IMG000337.jpeg,0.0,0,0,0,0,0.9696963776327615,0.0,3102,0.03029296875,2,True,0.0,False,ok,99262,0,1,osteochondroma,frontal
femur,164.14715074197122,1,0,0.0,62,69,tumor,btxrd-heuristic-000181,consecutive_image_id_plus_stable_metadata_excluding_view,62,0.00060546875,1,True,168.12197952677099,IMG000338.jpeg,0.0,0,0,0,0,0.9993257636459575,0.0,69,0.000673828125,1,True,0.0,False,ok,102269,0,1,osteochondroma,frontal
radius,53.9523668671254,1,1,0.1285140562248996,10,641,tumor,btxrd-heuristic-000183,consecutive_image_id_plus_stable_metadata_excluding_view,58,0.00056640625,1,True,96.87620966986684,IMG000340.jpeg,0.06866952789699571,1,1,1,1,0.9937366867952552,0.06966618287373004,689,0.006728515625,2,True,0.8275862068965517,False,ok,101701,48,1,osteochondroma,frontal
tibia,91.06969785337903,1,0,0.0,72,95,tumor,btxrd-heuristic-000203,consecutive_image_id_plus_stable_metadata_excluding_view,72,0.000703125,1,True,97.43395967346208,IMG000372.jpeg,0.0,0,0,0,0,0.9990716128527871,0.0,95,0.000927734375,1,True,0.0,False,ok,102233,0,1,osteochondroma,frontal
