image_name,tumor_type,foreground_iou,foreground_recall,foreground_precision,point_hit_rate,num_points,num_hits,negative_rejection_rate,num_negative_points,num_false_negative_points,box_recall,box_precision,oracle_best_single_dice,oracle_best_single_dice_clipped,selected_dice,oracle_gap_dice,support_loss_dice,selection_loss_dice,final_dice,final_iou,postprocess_delta_dice
IMG000001.jpeg,other mt,0.16867762080882798,0.7106002554278417,0.18111979166666667,0.07317073170731707,41,3,0.896551724137931,29,3,0.9959131545338442,0.11882485600219425,2.517623362910971e-10,2.554278415694948e-10,2.4685262891956244e-10,4.909707371534639e-12,-3.665505278397699e-12,8.575212649932338e-12,2.4685262891956244e-10,2.4685262891956244e-10,0.0
IMG000010.jpeg,osteosarcoma,0.05314514723819481,0.3300865800865801,0.0595703125,0.15,40,6,1.0,32,0,0.49567099567099565,0.05019728189390618,3.5335689033450285e-10,3.6075036062021994e-10,3.468609086552685e-10,6.4959816792343486e-12,-7.393470285717088e-12,1.3889451964951437e-11,3.468609086552685e-10,3.468609086552685e-10,0.0
IMG000017.jpeg,osteosarcoma,0.3070112622876115,1.0,0.3070112622876115,1.0,15,15,1.0,12,0,1.0,0.18652112007593735,0.029221457100976525,0.029221457100976525,2.1204410512891345e-10,0.02922145688893242,0.0,0.02922145688893242,2.1204410512891345e-10,2.1204410512891345e-10,0.0
IMG000018.jpeg,osteosarcoma,0.38126556414022095,0.9520089285714286,0.38873697916666666,1.0,15,15,1.0,12,0,1.0,0.24052768829575089,0.046623669356855725,0.07662835260834887,1.5943877548478336e-10,0.04662366919741695,-0.030004683251493143,0.07662835244891009,1.5943877548478336e-10,1.5943877548478336e-10,0.0
IMG000033.jpeg,osteosarcoma,0.1005859375,1.0,0.1005859375,0.6666666666666666,18,12,1.0,14,0,1.0,0.06415047334329846,0.0002199253353617852,0.0004094167859960252,6.472491905195798e-10,0.00021992468811259469,-0.00018949145063424,0.0004094161387468347,6.472491905195798e-10,6.472491905195798e-10,0.0
IMG000034.jpeg,osteosarcoma,0.08307291666666666,1.0,0.08307291666666666,0.34285714285714286,35,12,1.0,30,0,1.0,0.04725925925925926,7.513148003371038e-10,7.836990589469442e-10,7.836990589469442e-10,-3.238425860984047e-11,-3.238425860984047e-11,0.0,7.836990589469442e-10,7.836990589469442e-10,0.0
IMG000048.jpeg,osteosarcoma,0.018197958277851752,0.1206896551724138,0.02097953216374269,0.046511627906976744,43,2,0.9705882352941176,34,1,0.19932716568544995,0.021044219499200854,0.21080074517288613,0.044245834765295936,4.20521446416938e-10,0.21080074475236468,0.16655491040759018,0.04424583434477449,4.20521446416938e-10,4.20521446416938e-10,0.0
IMG000049.jpeg,osteosarcoma,0.0,0.0,0.0,0.0,37,0,1.0,32,0,0.0,0.0,5.235602091499684e-10,5.494505491486535e-10,5.197505194803791e-10,3.809689669589296e-12,-2.5890339998685057e-11,2.970002966827435e-11,5.197505194803791e-10,5.197505194803791e-10,0.0
IMG000050.jpeg,osteosarcoma,0.18308741128128503,0.3529570618417499,0.27558335676131573,0.0,45,0,0.9166666666666666,36,3,0.5708884688090737,0.27847545446561867,0.010209564838777578,0.010031348051049587,9.001710324151434e-11,0.010209564748760475,0.00017821678772799061,0.010031347961032484,9.001710324151434e-11,9.001710324151434e-11,0.0
IMG000055.jpeg,osteosarcoma,0.13553274070364343,0.7790572148254767,0.14095052083333334,0.42857142857142855,35,15,0.7857142857142857,28,6,0.9280316660669305,0.09398345541343245,3.5087719285934136e-10,3.598416695358612e-10,3.598416695358612e-10,-8.964476676519861e-12,-8.964476676519861e-12,0.0,3.598416695358612e-10,3.598416695358612e-10,0.0
