image_name,tumor_type,foreground_iou,foreground_recall,foreground_precision,point_hit_rate,num_points,num_hits,negative_rejection_rate,num_negative_points,num_false_negative_points,box_recall,box_precision,oracle_best_single_dice,oracle_best_single_dice_clipped,selected_dice,oracle_gap_dice,support_loss_dice,selection_loss_dice,final_dice,final_iou,postprocess_delta_dice
IMG000001.jpeg,other mt,0.07429495039571954,0.340485312899106,0.08678385416666666,0.17857142857142858,28,5,0.7916666666666666,24,5,0.49885057471264366,0.09564152791380999,0.5095334686095808,0.5095334686095808,0.05448286191779053,0.4550506066917903,0.0,0.4550506066917903,0.05496413748169391,0.028258675644106925,0.0004812755639033786
IMG000010.jpeg,osteosarcoma,0.1063518213435841,0.6287878787878788,0.1134765625,0.2,15,3,0.9166666666666666,12,1,0.652958152958153,0.09714469729497638,0.7394766780802792,0.7394766780802792,0.2953759723803276,0.4441007056999516,0.0,0.4441007056999516,3.6075036062021994e-10,3.6075036062021994e-10,-0.2953759720195772
IMG000017.jpeg,osteosarcoma,0.2448688534755379,0.8373621713316369,0.25709635416666665,0.46875,32,15,0.9285714285714286,28,2,1.0,0.17568826137167975,0.5782239751908421,0.5782239751908421,0.4639156181102965,0.1143083570805456,0.0,0.1143083570805456,0.46413033421603905,0.3021938284351261,0.00021471610574252953
IMG000018.jpeg,osteosarcoma,0.346781222761798,0.8880739795918368,0.3626302083333333,0.6521739130434783,23,15,0.9523809523809523,21,1,0.998405612244898,0.2646213657876944,0.7464400551411392,0.7464400551411392,0.5279390008234928,0.21850105431764644,0.0,0.21850105431764644,0.5317255240004751,0.362143136537963,0.0037865231769823593
IMG000033.jpeg,osteosarcoma,0.1005859375,1.0,0.1005859375,0.8,15,12,1.0,12,0,1.0,0.074800290486565,0.7016409747136646,0.7016409747136646,0.12629331585127715,0.5753476588623875,0.0,0.5753476588623875,2.5947067974585606e-10,2.5947067974585606e-10,-0.12629331559180648
IMG000034.jpeg,osteosarcoma,0.08307291666666666,1.0,0.08307291666666666,0.8823529411764706,17,15,1.0,16,0,1.0,0.06365359672752668,0.7782152231698769,0.7782152231698769,0.41890334275993685,0.35931188040994005,0.0,0.35931188040994005,0.4394541372535059,0.2816028338982504,0.020550794493569058
IMG000048.jpeg,osteosarcoma,0.0,0.0,0.0,0.0,34,0,1.0,27,0,0.0,0.0,0.06883276649440868,0.06883276649440868,2.304678496818465e-10,0.06883276626394083,0.0,0.06883276626394083,2.3820867073887357e-10,2.3820867073887357e-10,7.740821057027065e-12
IMG000049.jpeg,osteosarcoma,0.0,0.0,0.0,0.0,29,0,1.0,22,0,0.0,0.0,0.05676678832449445,0.05676678832449445,1.421464107829216e-10,0.05676678818234804,0.0,0.05676678818234804,1.4326647562417384e-10,1.4326647562417384e-10,1.1200648412522503e-12
IMG000050.jpeg,osteosarcoma,0.16846863640600243,0.325411828247367,0.2588799770839301,0.07692307692307693,39,3,0.8695652173913043,23,3,0.44090377171662615,0.22775039523853807,0.7210526315890031,0.7210526315890031,0.31680793221986214,0.404244699369141,0.0,0.404244699369141,0.3203280419260149,0.19070869190801948,0.003520109706152741
IMG000055.jpeg,osteosarcoma,0.18092447916666668,1.0,0.18092447916666668,0.6521739130434783,23,15,1.0,19,0,1.0,0.10048452415389066,0.8252660487769883,0.8252660487769883,0.6217210682941577,0.20354498048283054,0.0,0.20354498048283054,0.7076465820443602,0.547564290289031,0.08592551375020241
IMG000056.jpeg,osteosarcoma,0.22727864583333332,1.0,0.22727864583333332,0.9375,16,15,1.0,14,0,1.0,0.14545833333333333,0.8271570796699175,0.8271570796699175,0.28170264275643725,0.5454544369134802,0.0,0.5454544369134802,2.864508735931106e-10,2.864508735931106e-10,-0.2817026424699864
IMG000071.jpeg,osteosarcoma,0.22872490811422108,0.6350078492935636,0.2633463541666667,0.46875,32,15,0.8,25,5,0.8040816326530612,0.2356893060923983,0.9439742039545366,0.9439742039545366,1.1778563013924785e-10,0.9439742038367509,0.0,0.9439742038367509,1.1785503828899763e-10,1.1785503828899763e-10,6.940814974977983e-14
IMG000076.jpeg,osteosarcoma,0.26334612133428703,0.995330548046203,0.263671875,0.8,15,12,0.8333333333333334,12,2,1.0,0.17940917107583773,0.7049075844800395,0.7049075844800395,0.34234992220174376,0.3625576622782958,0.0,0.3625576622782958,0.34269591951224593,0.2067791442622838,0.0003459973105021663
