image_name,tumor_type,foreground_iou,foreground_recall,foreground_precision,point_hit_rate,num_points,num_hits,negative_rejection_rate,num_negative_points,num_false_negative_points,box_recall,box_precision,oracle_best_single_dice,oracle_best_single_dice_clipped,selected_dice,oracle_gap_dice,support_loss_dice,selection_loss_dice,final_dice,final_iou,postprocess_delta_dice
IMG000001.jpeg,other mt,0.04963997381627755,0.23243933588761176,0.05937234944868533,0.17857142857142858,28,5,0.8636363636363636,22,3,0.3195402298850575,0.05603081470864872,0.48126698977883614,0.32433311657053787,0.04138905723385937,0.43987793254497676,0.15693387320829827,0.2829440593366785,0.04231166160554059,0.021613073376740847,0.000922604371681221
IMG000010.jpeg,osteosarcoma,0.12705121829935356,0.7373737373737373,0.13307291666666668,0.6,15,9,0.9166666666666666,12,1,0.8167388167388168,0.10116627195138299,0.7079981070029976,0.6809756098079714,0.5544816629743835,0.15351644402861409,0.02702249719502614,0.12649394683358794,0.5577307231911399,0.386703601221292,0.0032490602167564164
IMG000017.jpeg,osteosarcoma,0.30703125,1.0,0.30703125,1.0,15,15,1.0,12,0,1.0,0.18539193332809184,0.7547687036259545,0.7547687036259545,0.46573700841781585,0.28903169520813865,0.0,0.28903169520813865,0.4754180882893105,0.3118350576482622,0.009681079871494636
IMG000018.jpeg,osteosarcoma,0.4083333333333333,1.0,0.4083333333333333,0.8,15,12,1.0,12,0,1.0,0.28354430379746837,0.7924084649149808,0.7924084649149808,0.7924084649149808,0.0,0.0,0.0,0.7920026881895159,0.6556328234136811,-0.0004057767254649347
IMG000033.jpeg,osteosarcoma,0.1005859375,1.0,0.1005859375,0.8,15,12,1.0,12,0,1.0,0.06777207527306224,0.7599396075088224,0.7599396075088224,0.43258426974261455,0.32735533776620784,0.0,0.32735533776620784,0.4328274312207943,0.27618364431919235,0.0002431614781797653
IMG000034.jpeg,osteosarcoma,0.08352971982194292,1.0,0.08352971982194292,0.7894736842105263,19,15,1.0,15,0,1.0,0.04991394148020654,0.8355416992067257,0.8368462139590764,0.6836956522598653,0.15184604694686044,-0.0013045147523507161,0.15315056169921115,0.6846258504259521,0.520479934000629,0.0009301981660868597
IMG000048.jpeg,osteosarcoma,0.0,0.0,0.0,0.0,39,0,1.0,29,0,0.0,0.0,0.07585722496845897,3.9872408277562835e-10,1.1492931845593272e-10,0.07585722485352965,0.07585722456973489,2.8379476431969563e-10,1.1535355864397813e-10,1.1535355864397813e-10,4.2424018804541325e-13
IMG000049.jpeg,osteosarcoma,0.0,0.0,0.0,0.0,32,0,1.0,27,0,0.0,0.0,5.260389266038721e-10,5.260389266038721e-10,4.0950040933271893e-10,1.165385172711532e-10,0.0,1.165385172711532e-10,4.1254125395522225e-10,4.1254125395522225e-10,3.040844622503319e-12
IMG000050.jpeg,osteosarcoma,0.5849700598802395,0.8793770816455126,0.6360026041666667,0.5357142857142857,28,15,0.7,20,6,0.9245656674768206,0.44497877133697256,0.8209020709099288,0.8515323594498447,0.8201549723952157,0.0007470985147131071,-0.030630288539915895,0.031377387054629,0.8204008222070743,0.6954911784146162,0.00024584981185860055
IMG000055.jpeg,osteosarcoma,0.18092447916666668,1.0,0.18092447916666668,0.9375,16,15,1.0,14,0,1.0,0.10979416064161827,0.6840970350830058,0.6840970350830058,0.516774133303731,0.16732290177927478,0.0,0.16732290177927478,0.5193463561683559,0.3507547888683553,0.0025722228646248846
IMG000056.jpeg,osteosarcoma,0.22727864583333332,1.0,0.22727864583333332,0.8333333333333334,18,15,1.0,14,0,1.0,0.14828816583128027,0.8420608108330433,0.8516931582789643,0.6685968359354155,0.17346397489762777,-0.009632347445921008,0.18309632234354878,0.6798443907391605,0.5149729213897781,0.011247554803744952
IMG000071.jpeg,osteosarcoma,0.22726759290635942,0.6317111459968603,0.26197916666666665,0.0967741935483871,31,3,0.8,25,5,0.7703296703296704,0.1972266881028939,0.6564591361127095,0.6560503093968911,0.4056795132309503,0.25077962288175915,0.0004088267158183223,0.2503707961659408,0.40785618124591305,0.25616792685473855,0.002176668014962746
IMG000076.jpeg,osteosarcoma,0.26490885416666665,1.0,0.26490885416666665,0.75,16,12,1.0,14,0,1.0,0.1677799769091209,0.7667566616073769,0.7667566616073769,0.6386024712706773,0.1281541903366996,0.0,0.1281541903366996,0.6387113270571285,0.46919609322950206,0.00010885578645125626
