image_name,tumor_type,foreground_iou,foreground_recall,foreground_precision,point_hit_rate,num_points,num_hits,negative_rejection_rate,num_negative_points,num_false_negative_points,box_recall,box_precision,oracle_best_single_dice,oracle_best_single_dice_clipped,selected_dice,oracle_gap_dice,support_loss_dice,selection_loss_dice,final_dice,final_iou,postprocess_delta_dice
IMG000001.jpeg,other mt,0.13911707345901542,0.6012771392081737,0.15325520833333334,0.0,15,0,1.0,12,0,0.8477650063856961,0.1472950783295611,0.4767713274996784,0.4544587506611279,0.2923783551534105,0.1843929723462679,0.02231257683855048,0.1620803955077174,0.2942578548722096,0.17251016267170477,0.001879499718799138
IMG000010.jpeg,osteosarcoma,0.15889045123354212,0.8968253968253969,0.16184895833333332,0.4,15,6,1.0,12,0,0.9743867243867244,0.13624899112187247,0.7098092643447127,0.7697237906653863,0.5615478706147506,0.14826139372996205,-0.05991452632067362,0.20817592005063568,0.5739940896142312,0.4025187311649101,0.012446218999480507
IMG000017.jpeg,osteosarcoma,0.29916521063871093,0.9802798982188295,0.3009765625,0.8,15,12,0.8333333333333334,12,2,0.9877014418999152,0.20424449706217662,0.5675375769628228,0.5699474079962474,0.4901610018157339,0.0773765751470889,-0.0024098310334246253,0.07978640618051352,0.49225891680357947,0.32648769893274776,0.0020979149878455616
IMG000018.jpeg,osteosarcoma,0.29719357159990406,0.7901785714285714,0.32265625,0.6,15,9,1.0,12,0,0.8993941326530612,0.2623110904440828,0.6826192121905132,0.7447759980693734,0.5449582781295361,0.13766093406097712,-0.0621567858788602,0.19981771993983732,0.545980154735059,0.37549704466679235,0.0010218766055228867
IMG000033.jpeg,osteosarcoma,0.1005859375,1.0,0.1005859375,0.8,15,12,1.0,12,0,1.0,0.0704771462457805,0.6210398051135174,0.6210398051135174,0.33405781359116954,0.2869819915223479,0.0,0.2869819915223479,0.33405781359116954,0.20052185268094955,0.0
IMG000034.jpeg,osteosarcoma,0.08307291666666666,1.0,0.08307291666666666,0.8,15,12,1.0,12,0,1.0,0.05425170068027211,0.6588173731923554,0.6588173731923554,0.3184441657065942,0.3403732074857613,0.0,0.3403732074857613,0.3184441657065942,0.18937472031198707,0.0
IMG000048.jpeg,osteosarcoma,0.06784660766961652,0.4739276703111859,0.07337239583333334,0.3333333333333333,30,10,0.9130434782608696,23,2,0.7682926829268293,0.07716675114039534,0.8191141174298244,0.6441030982441804,0.1883802817794476,0.6307338356503769,0.175011019185644,0.45572281646473284,0.18856702288924254,0.10409826108426386,0.00018674110979494118
IMG000049.jpeg,osteosarcoma,0.0321417843196155,0.29395604395604397,0.034830729166666664,0.0,29,0,0.9130434782608696,23,2,0.4197802197802198,0.04615756404059932,0.20298790628337965,0.15790836159515703,0.0007959408018310673,0.20219196548154858,0.04507954468822262,0.15711242079332596,0.0007965748281592576,0.0003984461599364034,6.340263281902868e-07
IMG000050.jpeg,osteosarcoma,0.3363457363558338,0.5996939418489513,0.4337239583333333,0.32142857142857145,28,9,0.5714285714285714,21,9,0.7065442434062472,0.34246694881975653,0.6360902255800048,0.6510022693054557,0.589448099585574,0.04664212599443085,-0.014912043725450852,0.0615541697198817,0.5923773426156085,0.42083532794274564,0.0029292430300345007
IMG000055.jpeg,osteosarcoma,0.1481833143435878,0.8423893486865779,0.15240885416666666,0.0,27,0,1.0,22,0,0.9435048578625405,0.10665473478685324,0.580734580783006,0.6212140097692617,0.3303112723382962,0.2504233084447098,-0.04047942898625567,0.29090273743096545,0.3309112928147963,0.19825866141862336,0.000600020476500096
IMG000056.jpeg,osteosarcoma,0.22727864583333332,1.0,0.22727864583333332,0.8,15,12,0.9166666666666666,12,1,1.0,0.16208561612034544,0.7776679842263393,0.7776679842263393,0.6439957492408082,0.13367223498553116,0.0,0.13367223498553116,0.6446808511016298,0.475667190035217,0.000685101860821602
IMG000071.jpeg,osteosarcoma,0.2744868035190616,0.7346938775510204,0.3046875,0.6818181818181818,22,15,0.8181818181818181,22,4,0.9657770800627944,0.20738942826321466,0.8952033800103385,0.7977487291396379,0.685251798582924,0.20995158142741455,0.0974546508707006,0.11249693055671395,0.6862011637790107,0.5223030686995357,0.0009493651960867933
IMG000076.jpeg,osteosarcoma,0.2644149420799167,0.9985254362251167,0.2645182291666667,0.8,15,12,0.9166666666666666,12,1,1.0,0.1662173202614379,0.7448289985925836,0.7448289985925836,0.10612054942841039,0.6387084491641731,0.0,0.6387084491641731,0.09681945764807776,0.050872450466730786,-0.00930109178033263
IMG000125.jpeg,osteosarcoma,0.15514322916666667,1.0,0.15514322916666667,1.0,15,15,1.0,12,0,1.0,0.08376687289088863,0.7975810516046395,0.7975810516046395,0.7358344913176109,0.06174656028702863,0.0,0.06174656028702863,0.7391439206359889,0.5862238623404123,0.0033094293183779655
IMG000126.jpeg,osteosarcoma,0.2591090511136861,0.9585615622767325,0.2620442708333333,1.0,15,15,0.9166666666666666,12,1,0.983567516075256,0.18745461147421932,0.6918005386115887,0.6927520030098051,0.44826256955513727,0.24353796905645148,-0.0009514643982163618,0.24448943345466784,0.44836133299651,0.2889598864544579,9.876344137271786e-05
IMG000137.jpeg,osteosarcoma,0.15455729166666668,1.0,0.15455729166666668,1.0,15,15,1.0,12,0,1.0,0.10828316000729794,0.7843204382430126,0.7843204382430126,0.5323428571963037,0.25197758104670887,0.0,0.25197758104670887,0.5364505355825808,0.3665407618245922,0.004107678386277125
IMG000138.jpeg,osteosarcoma,0.15286458333333333,1.0,0.15286458333333333,0.6521739130434783,23,15,1.0,18,0,1.0,0.06988095238095238,0.6850681743124263,0.6875834446449294,0.5384896914067965,0.1465784829056298,-0.0025152703325030945,0.1490937532381329,0.5385553929308742,0.3685089331493556,6.570152407769925e-05
IMG000144.jpeg,osteosarcoma,0.01778179626280892,0.19344262295081968,0.019205729166666668,0.0,30,0,1.0,24,0,0.5114754098360655,0.033818938605619145,0.04513124474830097,0.0018094092274398646,0.0007422987751153905,0.04438894597318558,0.04332183552086111,0.0010671104523244741,0.0007426662952416553,0.0003714711490377079,3.6752012626489836e-07
IMG000152.jpeg,osteosarcoma,0.28434715652843473,0.6468968968968969,0.3365885416666667,0.2571428571428571,35,9,0.8148148148148149,27,5,0.881006006006006,0.24674095878889823,0.8685097774861454,0.7801681151317732,0.29134943952452796,0.5771603379616175,0.08834166235437224,0.48881867560724523,0.29132057305336945,0.1704945752310487,-2.886647115851737e-05
